date,precipitation,snowfall,snowdepth,avgwindspeed,weather,avgtemperature,avgtemperature_comaprision
2016-12-12,0.03,0.0,0.0,5.37,fog,49.5,less than global average
2016-12-18,0.22,0.0,0.0,11.41,fog,59.0,less than global average
2016-12-24,0.02,0.0,0.0,3.13,fog,51.0,less than global average
2017-01-03,0.31,0.0,0.0,5.37,fog,51.5,less than global average
2017-01-07,0.6,0.5,0.0,9.62,fog,26.0,less than global average
2017-01-15,0.02,0.0,0.0,5.82,fog,48.5,less than global average
2017-01-21,0.38,0.0,0.0,3.58,fog,53.0,less than global average
2017-01-25,0.0,0.0,0.0,7.61,fog,54.5,less than global average
2017-02-09,0.11,0.0,0.0,10.96,fog,46.0,less than global average
2017-02-23,0.0,0.0,0.0,3.36,fog,63.5,less than global average
2017-03-28,0.06,0.0,0.0,7.61,fog,70.0,more than global average
2017-04-22,0.09,0.0,0.0,9.4,fog,71.5,more than global average
2017-04-23,0.77,0.0,0.0,11.18,fog,54.5,less than global average
2017-05-04,0.29,0.0,0.0,10.74,fog,68.5,more than global average
2017-05-09,0.01,0.0,0.0,1.79,fog,53.5,less than global average
2017-05-21,0.0,0.0,0.0,7.61,fog,68.0,more than global average
2017-06-06,0.0,0.0,0.0,3.8,fog,73.5,more than global average
2017-06-17,0.21,0.0,0.0,5.82,fog,79.0,more than global average
2017-06-23,0.04,0.0,0.0,13.65,fog,82.0,more than global average
2017-07-04,0.84,0.0,0.0,3.8,fog,81.5,more than global average
2017-07-23,0.56,0.0,0.0,8.95,fog,86.5,more than global average
2017-08-08,1.5,0.0,0.0,5.82,fog,73.0,more than global average
2017-08-10,0.0,0.0,0.0,4.03,fog,75.5,more than global average
2017-08-16,0.0,0.0,0.0,4.03,fog,83.0,more than global average
2017-08-17,0.24,0.0,0.0,4.92,fog,84.5,more than global average
2017-08-22,0.0,0.0,0.0,7.61,fog,85.0,more than global average
2017-08-25,0.0,0.0,0.0,5.14,fog,76.5,more than global average
2017-09-03,0.0,0.0,0.0,4.25,fog,72.5,more than global average
2017-09-14,0.0,0.0,0.0,6.04,fog,73.5,more than global average
2017-09-15,0.0,0.0,0.0,1.79,fog,74.0,more than global average
2017-09-16,0.0,0.0,0.0,3.8,fog,73.5,more than global average
2017-09-17,0.0,0.0,0.0,5.59,fog,74.0,more than global average
2017-09-23,0.0,0.0,0.0,4.47,fog,74.0,more than global average
2017-10-04,0.0,0.0,0.0,2.24,fog,66.0,more than global average
2017-10-05,0.0,0.0,0.0,3.13,fog,69.5,more than global average
2017-10-09,0.09,0.0,0.0,11.86,fog,83.0,more than global average
2017-10-10,0.0,0.0,0.0,6.71,fog,82.5,more than global average
2017-10-18,0.0,0.0,0.0,2.68,fog,52.5,less than global average
2017-11-03,0.0,0.0,0.0,2.01,fog,66.5,more than global average
2017-11-16,0.0,0.0,0.0,3.13,fog,51.5,less than global average
2017-12-05,0.0,0.0,0.0,4.7,fog,55.0,less than global average
2017-12-06,0.24,0.0,0.0,4.7,fog,49.0,less than global average
2017-12-08,1.33,0.3,0.0,5.82,fog,37.5,less than global average
2017-12-10,0.0,0.0,0.0,5.82,fog,35.0,less than global average
2018-01-03,0.06,0.9,0.0,4.25,fog,20.5,less than global average
2018-01-11,0.11,0.0,0.0,6.71,fog,52.5,less than global average
2018-01-12,0.5,0.0,0.0,11.41,fog,63.5,less than global average
2018-02-02,0.16,0.0,0.0,7.83,fog,40.5,less than global average
2018-02-05,0.0,0.0,0.0,4.03,fog,38.5,less than global average
2018-02-10,0.08,0.0,0.0,4.47,fog,54.0,less than global average
2018-02-14,0.0,0.0,0.0,6.49,fog,47.5,less than global average
2018-02-18,0.02,0.0,0.0,5.14,fog,50.0,less than global average
2018-02-23,0.0,0.0,0.0,4.92,fog,61.0,less than global average
2018-02-24,0.0,0.0,0.0,11.18,fog,67.5,more than global average
2018-02-26,0.09,0.0,0.0,4.25,fog,51.5,less than global average
2018-02-27,0.0,0.0,0.0,2.24,fog,48.0,less than global average
2018-03-07,0.0,0.0,0.0,6.71,fog,44.5,less than global average
2018-03-11,0.21,0.0,0.0,7.83,fog,43.5,less than global average
2018-03-27,0.01,0.0,0.0,5.37,fog,41.5,less than global average
2018-04-03,0.0,0.0,0.0,7.61,fog,60.0,less than global average
2018-04-24,0.85,0.0,0.0,12.3,fog,59.0,less than global average
2018-05-17,0.69,0.0,0.0,7.16,fog,73.0,more than global average
2018-06-11,0.31,0.0,0.0,8.72,fog,74.5,more than global average
2018-06-21,0.12,0.0,0.0,3.58,fog,82.0,more than global average
2018-06-30,0.02,0.0,0.0,4.92,fog,82.5,more than global average
2018-07-05,0.03,0.0,0.0,4.92,fog,83.5,more than global average
2018-07-17,0.1,0.0,0.0,8.5,fog,85.0,more than global average
2018-07-27,0.0,0.0,0.0,6.93,fog,84.0,more than global average
2018-08-03,1.12,0.0,0.0,5.82,fog,73.5,more than global average
2018-08-08,0.46,0.0,0.0,6.49,fog,81.5,more than global average
2018-08-14,0.12,0.0,0.0,2.46,fog,75.5,more than global average
2018-08-15,0.0,0.0,0.0,2.24,fog,79.0,more than global average
2018-08-18,0.49,0.0,0.0,9.84,fog,80.5,more than global average
2018-08-22,0.01,0.0,0.0,6.71,fog,79.0,more than global average
2018-09-02,0.0,0.0,0.0,2.24,fog,79.5,more than global average
2018-09-04,0.01,0.0,0.0,2.91,fog,82.0,more than global average
2018-09-16,0.9,0.0,0.0,14.99,fog,74.5,more than global average
2018-10-20,0.21,0.0,0.0,8.05,fog,60.5,less than global average
2018-10-26,1.58,0.0,0.0,8.05,fog,47.0,less than global average
2018-11-12,3.17,0.0,0.0,5.14,fog,41.5,less than global average
2018-11-13,1.19,0.0,0.0,2.91,fog,47.5,less than global average
2018-11-15,0.88,0.0,0.0,10.29,fog,39.5,less than global average
2018-11-19,0.0,0.0,0.0,3.36,fog,54.0,less than global average
2018-11-26,0.01,0.0,0.0,9.84,fog,51.0,less than global average
2018-12-28,1.61,0.0,0.0,9.84,fog,59.0,less than global average
2019-01-04,0.54,0.0,0.0,7.16,fog,53.0,less than global average
2019-01-20,0.61,0.0,0.0,12.3,fog,42.5,less than global average
2019-02-12,0.17,0.0,0.0,5.37,fog,44.5,less than global average
2019-02-20,0.39,0.0,0.0,7.61,fog,34.5,less than global average
2019-03-15,0.31,0.0,0.0,13.42,fog,66.0,more than global average
2019-04-05,0.54,0.0,0.0,6.93,fog,57.0,less than global average
2019-04-07,0.0,0.0,0.0,5.14,fog,61.5,less than global average
2019-04-19,1.31,0.0,0.0,14.54,fog,68.5,more than global average
2019-04-26,0.21,0.0,0.0,12.97,fog,64.0,more than global average
2019-05-23,0.0,0.0,0.0,8.05,fog,74.0,more than global average
2019-05-24,0.0,0.0,0.0,5.82,fog,80.5,more than global average
2019-05-31,0.67,0.0,0.0,2.46,fog,77.5,more than global average
2019-06-05,0.29,0.0,0.0,10.51,fog,78.0,more than global average
2019-06-07,0.53,0.0,0.0,4.7,fog,74.5,more than global average
2019-06-20,0.3,0.0,0.0,10.74,fog,81.0,more than global average
2019-07-04,1.0,0.0,0.0,3.58,fog,84.0,more than global average
2019-08-01,0.87,0.0,0.0,4.47,fog,79.0,more than global average
2019-08-06,0.16,0.0,0.0,4.92,fog,77.5,more than global average
2019-08-08,0.12,0.0,0.0,3.36,fog,79.5,more than global average
2019-08-21,0.12,0.0,0.0,11.18,fog,81.0,more than global average
2019-08-23,0.28,0.0,0.0,6.93,fog,81.5,more than global average
2019-08-27,0.01,0.0,0.0,3.36,fog,73.0,more than global average
2019-09-04,0.0,0.0,0.0,3.58,fog,79.0,more than global average
2019-10-08,0.01,0.0,0.0,8.5,fog,65.0,more than global average
2019-10-09,0.0,0.0,0.0,6.49,fog,64.0,more than global average
2019-10-13,0.39,0.0,0.0,2.91,fog,67.0,more than global average
2019-10-31,0.23,0.0,0.0,14.09,fog,70.0,more than global average
2019-11-14,0.26,0.0,0.0,2.24,fog,36.0,less than global average
2019-11-19,0.0,0.0,0.0,2.01,fog,48.5,less than global average
2019-11-24,0.31,0.0,0.0,7.61,fog,49.5,less than global average
2019-11-27,0.2,0.0,0.0,8.28,fog,56.5,less than global average
2019-12-01,0.46,0.0,0.0,7.16,fog,56.0,less than global average
2019-12-08,0.11,0.0,0.0,3.58,fog,39.0,less than global average
2019-12-14,0.09,0.0,0.0,6.71,fog,49.0,less than global average
2020-01-14,0.34,0.0,0.0,5.37,fog,64.0,more than global average
2020-01-18,0.14,0.0,0.0,6.49,fog,42.5,less than global average
2020-02-07,0.26,0.0,0.0,15.88,fog,48.0,less than global average
2020-02-18,0.07,0.0,0.0,4.92,fog,49.5,less than global average
2020-02-19,0.16,0.0,0.0,5.59,fog,47.0,less than global average
2020-03-03,0.21,0.0,0.0,10.74,fog,58.0,less than global average
2020-03-05,0.05,0.0,0.0,4.92,fog,50.5,less than global average
2020-04-16,0.0,0.0,0.0,3.8,fog,50.5,less than global average
2020-05-01,0.02,0.0,0.0,7.16,fog,59.5,less than global average
2020-05-19,0.79,0.0,0.0,12.53,fog,59.0,less than global average
2020-05-29,0.78,0.0,0.0,6.71,fog,75.0,more than global average
2020-06-11,0.11,0.0,0.0,9.62,fog,79.5,more than global average
2020-06-20,0.0,0.0,0.0,3.13,fog,74.0,more than global average
2020-07-05,0.4,0.0,0.0,4.25,fog,81.0,more than global average
2020-07-07,0.0,0.0,0.0,5.14,fog,79.0,more than global average
2020-08-09,0.02,0.0,0.0,3.36,fog,81.0,more than global average
2020-08-18,0.0,0.0,0.0,1.79,fog,76.0,more than global average
2020-08-31,2.3,0.0,0.0,8.28,fog,82.0,more than global average
2020-09-07,0.0,0.0,0.0,2.91,fog,70.0,more than global average
2020-09-17,2.08,0.0,0.0,8.28,fog,70.5,more than global average
2020-09-27,0.0,0.0,,2.01,fog,68.5,more than global average
2020-10-05,0.0,0.0,0.0,2.91,fog,60.5,less than global average
2020-10-11,0.79,0.0,,8.28,fog,66.0,more than global average
2020-10-12,0.0,0.0,0.0,2.91,fog,68.5,more than global average
2020-10-16,0.79,0.0,0.0,7.83,fog,62.5,less than global average
2020-10-22,0.0,0.0,0.0,2.68,fog,70.0,more than global average
2020-10-26,0.02,0.0,0.0,2.68,fog,61.5,less than global average
2020-10-27,0.0,0.0,0.0,2.01,fog,65.0,more than global average
2020-10-29,0.01,0.0,0.0,17.0,fog,75.0,more than global average
2020-11-07,0.0,0.0,0.0,2.01,fog,65.5,more than global average
2020-11-13,0.0,0.0,0.0,3.58,fog,59.0,less than global average
2020-12-04,0.31,0.0,0.0,8.95,fog,52.0,less than global average
2020-12-05,0.08,0.0,0.0,7.61,fog,47.0,less than global average
2020-12-07,0.35,0.0,0.0,4.92,fog,39.5,less than global average
2020-12-14,1.12,0.0,,5.82,fog,48.0,less than global average
2020-12-16,0.94,0.0,0.0,7.38,fog,37.0,less than global average
2020-12-17,0.0,0.0,0.0,3.8,fog,43.5,less than global average
2010-05-18,0.08,0.0,0.0,3.8,fog,58.5,less than global average
2010-05-20,0.0,0.0,0.0,2.68,fog,68.5,more than global average
2010-05-23,1.08,0.0,0.0,3.36,fog,72.5,more than global average
2010-05-24,0.04,0.0,0.0,7.83,fog,68.5,more than global average
2010-06-12,0.0,0.0,0.0,4.7,fog,81.0,more than global average
2010-06-16,0.16,0.0,0.0,4.92,fog,82.0,more than global average
2010-06-29,0.0,0.0,0.0,7.16,fog,85.5,more than global average
2010-07-08,0.01,0.0,0.0,4.7,fog,86.0,more than global average
2010-07-17,0.18,0.0,0.0,8.05,fog,80.0,more than global average
2010-08-10,0.0,0.0,0.0,6.49,fog,85.5,more than global average
2010-08-18,0.1,0.0,0.0,6.49,fog,85.5,more than global average
2010-08-24,0.47,0.0,0.0,5.82,fog,76.5,more than global average
2010-08-26,0.0,0.0,0.0,1.57,fog,78.0,more than global average
2010-10-20,0.1,0.0,0.0,2.24,fog,58.5,less than global average
2010-10-27,0.29,0.0,0.0,13.87,fog,80.0,more than global average
2010-11-06,0.16,0.0,0.0,3.36,fog,45.5,less than global average
2010-11-18,0.0,0.0,0.0,2.24,fog,48.0,less than global average
2010-11-21,0.0,0.0,0.0,0.45,fog,53.5,less than global average
2010-12-04,0.27,0.8,0.0,0.89,fog,35.0,less than global average
2011-01-06,0.15,0.0,0.0,2.24,fog,40.0,less than global average
2011-02-05,0.92,0.0,0.0,8.05,fog,42.0,less than global average
2011-02-10,0.03,0.4,0.0,4.25,fog,36.0,less than global average
2011-02-18,0.0,0.0,0.0,10.74,fog,65.0,more than global average
2011-03-15,0.1,0.0,0.0,8.05,fog,49.0,less than global average
2011-03-30,1.05,0.0,0.0,7.83,fog,44.0,less than global average
2011-04-11,0.0,0.0,0.0,11.63,fog,72.0,more than global average
2011-05-11,0.0,0.0,0.0,3.36,fog,68.0,more than global average
2011-05-13,0.73,0.0,0.0,3.8,fog,70.5,more than global average
2011-05-17,0.17,0.0,0.0,7.16,fog,65.0,more than global average
2011-06-18,0.24,0.0,0.0,6.49,fog,81.5,more than global average
2011-07-20,0.0,0.0,0.0,2.46,fog,87.5,more than global average
2011-07-26,0.0,0.0,0.0,4.7,fog,83.0,more than global average
2011-09-24,0.03,0.0,0.0,3.8,fog,72.5,more than global average
2011-09-28,0.78,0.0,0.0,4.25,fog,75.0,more than global average
2011-09-30,0.16,0.0,0.0,2.91,fog,70.0,more than global average
2011-10-12,0.09,0.0,0.0,4.25,fog,70.5,more than global average
2011-11-01,0.0,0.0,0.0,2.46,fog,49.0,less than global average
2011-11-18,0.0,0.0,0.0,1.57,fog,39.0,less than global average
2011-12-16,0.53,0.0,0.0,6.71,fog,54.5,less than global average
2011-12-17,0.09,0.0,0.0,3.36,fog,40.0,less than global average
2012-01-09,0.28,0.0,0.0,3.58,fog,46.0,less than global average
2012-01-11,0.61,0.0,0.0,8.05,fog,52.0,less than global average
2012-01-22,0.0,0.0,0.0,8.05,fog,34.5,less than global average
2012-01-26,0.0,0.0,0.0,6.71,fog,54.5,less than global average
2012-03-16,0.19,0.0,0.0,4.7,fog,69.0,more than global average
2012-03-23,0.03,0.0,0.0,6.26,fog,71.5,more than global average
2012-04-08,0.0,0.0,0.0,3.58,fog,57.0,less than global average
2012-05-13,0.15,0.0,0.0,5.59,fog,67.5,more than global average
2012-05-16,0.01,0.0,0.0,2.91,fog,74.5,more than global average
2012-07-12,0.0,0.0,0.0,4.03,fog,76.0,more than global average
2012-08-07,0.08,0.0,0.0,5.59,fog,80.5,more than global average
2012-08-24,0.02,0.0,0.0,4.7,fog,72.5,more than global average
2012-08-28,0.0,0.0,0.0,7.61,fog,80.0,more than global average
2012-09-04,0.03,0.0,0.0,7.16,fog,81.0,more than global average
2012-09-08,0.31,0.0,0.0,6.04,fog,79.5,more than global average
2012-09-17,0.72,0.0,0.0,3.36,fog,72.0,more than global average
2012-09-29,0.99,0.0,0.0,4.03,fog,64.0,more than global average
2012-10-01,0.14,0.0,0.0,4.7,fog,64.0,more than global average
2012-10-03,0.0,0.0,0.0,4.92,fog,79.0,more than global average
2012-10-09,0.0,0.0,0.0,3.36,fog,52.5,less than global average
2012-11-15,0.29,0.0,0.0,4.47,fog,41.5,less than global average
2012-11-27,0.09,0.0,0.0,4.25,fog,50.0,less than global average
2012-12-10,0.01,0.0,0.0,11.63,fog,67.5,more than global average
2013-01-28,0.01,0.0,0.0,6.26,fog,41.5,less than global average
2013-02-08,0.59,0.0,0.0,7.61,fog,47.0,less than global average
2013-02-11,0.05,0.0,0.0,10.51,fog,54.0,less than global average
2013-03-06,0.01,0.0,0.0,10.74,fog,41.5,less than global average
2013-03-18,0.28,0.0,0.0,6.49,fog,40.5,less than global average
2013-04-01,0.01,0.0,0.0,5.59,fog,60.0,less than global average
2013-04-29,0.86,0.0,0.0,2.68,fog,63.5,less than global average
2013-05-11,0.3,0.0,0.0,9.62,fog,73.0,more than global average
2013-06-06,0.38,0.0,0.0,8.5,fog,71.5,more than global average
2013-06-09,0.02,0.0,0.0,3.13,fog,77.0,more than global average
2013-07-19,0.0,0.0,0.0,9.84,fog,83.5,more than global average
2013-08-17,0.19,0.0,0.0,7.38,fog,68.5,more than global average
2013-08-19,0.6,0.0,0.0,1.57,fog,71.0,more than global average
2013-08-20,0.0,0.0,0.0,1.34,fog,75.5,more than global average
2013-09-02,0.0,0.0,0.0,5.59,fog,79.0,more than global average
2013-09-10,0.0,0.0,0.0,4.7,fog,79.5,more than global average
2013-09-29,0.0,0.0,0.0,3.36,fog,63.5,less than global average
2013-10-09,0.19,0.0,0.0,9.84,fog,58.0,less than global average
2013-10-12,0.01,0.0,0.0,3.58,fog,65.0,more than global average
2013-10-17,0.0,0.0,0.0,6.49,fog,68.5,more than global average
2013-10-30,0.0,0.0,0.0,4.92,fog,63.5,less than global average
2013-11-01,1.23,0.0,0.0,12.53,fog,66.5,more than global average
2013-11-15,0.0,0.0,0.0,1.57,fog,45.0,less than global average
2013-11-23,0.01,0.0,0.0,3.8,fog,52.0,less than global average
2013-12-02,0.0,0.0,0.0,0.67,fog,48.0,less than global average
2013-12-04,0.0,0.0,0.0,3.36,fog,58.5,less than global average
2013-12-07,0.11,0.0,0.0,10.74,fog,55.5,less than global average
2013-12-22,0.28,0.0,0.0,14.09,fog,71.0,more than global average
2014-01-02,0.33,0.0,0.0,2.68,fog,43.0,less than global average
2014-01-29,0.0,0.2,1.2,4.03,fog,20.5,less than global average
2014-02-01,0.0,0.0,0.0,2.91,fog,41.5,less than global average
2014-02-15,0.27,0.0,0.0,6.49,fog,38.5,less than global average
2014-02-16,0.0,0.0,0.0,4.47,fog,41.0,less than global average
2014-03-16,0.29,0.0,0.0,8.95,fog,46.0,less than global average
2014-04-10,0.0,0.0,0.0,6.49,fog,57.0,less than global average
2014-04-14,0.03,0.0,0.0,10.74,fog,69.5,more than global average
2014-05-09,0.07,0.0,0.0,8.72,fog,76.0,more than global average
2014-05-26,0.09,0.0,0.0,8.72,fog,74.0,more than global average
2014-05-31,0.0,0.0,0.0,5.14,fog,72.5,more than global average
2014-06-28,0.0,0.0,0.0,8.5,fog,77.0,more than global average
2014-08-01,0.71,0.0,0.0,7.38,fog,70.5,more than global average
2014-08-14,0.0,0.0,0.0,2.91,fog,70.5,more than global average
2014-09-07,0.0,0.0,0.0,7.16,fog,74.0,more than global average
2014-09-09,0.03,0.0,0.0,5.14,fog,71.0,more than global average
2014-09-23,0.15,0.0,0.0,7.83,fog,59.5,less than global average
2014-10-14,0.42,0.0,0.0,10.29,fog,74.5,more than global average
2014-11-09,0.0,0.0,0.0,0.67,fog,50.0,less than global average
2014-11-17,0.43,0.0,0.0,9.4,fog,55.0,less than global average
2014-11-26,1.69,0.0,0.0,6.71,fog,42.5,less than global average
2014-12-23,0.9,0.0,0.0,2.46,fog,42.0,less than global average
2014-12-24,1.71,0.0,0.0,7.38,fog,56.0,less than global average
2015-01-12,1.29,0.0,0.0,2.01,fog,42.0,less than global average
2015-01-26,0.24,0.0,0.0,2.91,fog,44.0,less than global average
2015-03-20,0.31,0.0,0.0,3.36,fog,45.5,less than global average
2015-04-14,1.23,0.0,0.0,6.04,fog,70.0,more than global average
2015-06-04,0.02,0.0,0.0,5.37,fog,64.5,more than global average
2015-06-11,0.08,0.0,0.0,6.49,fog,81.5,more than global average
2015-07-11,0.0,0.0,0.0,5.37,fog,81.5,more than global average
2015-07-21,0.78,0.0,0.0,6.04,fog,83.0,more than global average
2015-07-23,0.76,0.0,0.0,5.59,fog,77.0,more than global average
2015-08-19,0.19,0.0,0.0,6.49,fog,80.5,more than global average
2009-02-10,0.0,0.0,0.0,10.51,fogheavy,60.5,less than global average
2009-02-19,0.0,0.0,0.0,10.29,fogheavy,46.0,less than global average
2009-03-16,0.41,0.0,0.0,3.8,fogheavy,49.0,less than global average
2009-11-15,0.0,0.0,0.0,0.0,fogheavy,58.5,less than global average
2009-11-19,0.01,0.0,0.0,5.14,fogheavy,65.5,more than global average
2010-02-10,0.0,0.0,0.0,13.42,fogheavy,33.0,less than global average
2010-03-11,0.32,0.0,0.0,4.47,fogheavy,60.5,less than global average
2010-03-13,0.42,0.0,0.0,8.28,fogheavy,58.5,less than global average
2009-01-28,0.42,0.0,0.0,9.17,fogheavy,54.5,less than global average
2010-11-22,0.0,0.0,0.0,4.25,fogheavy,58.0,less than global average
2009-03-18,0.0,0.0,0.0,4.92,fogheavy,55.5,less than global average
2009-03-26,0.43,0.0,0.0,5.37,fogheavy,57.5,less than global average
2009-05-12,0.0,0.0,0.0,3.36,fogheavy,61.5,less than global average
2009-06-08,0.0,0.0,0.0,3.13,fogheavy,78.5,more than global average
2009-09-27,0.1,0.0,0.0,2.91,fogheavy,71.0,more than global average
2009-11-26,0.07,0.0,0.0,3.36,fogheavy,51.0,less than global average
2009-12-09,0.76,0.0,0.0,14.99,fogheavy,55.0,less than global average
2011-08-29,1.36,0.0,0.0,4.7,fogheavy,78.5,more than global average
2009-12-25,0.8,0.0,0.0,10.96,fogheavy,47.5,less than global average
2012-01-23,0.0,0.0,0.0,4.03,fogheavy,44.5,less than global average
2012-01-24,0.0,0.0,0.0,4.25,fogheavy,53.5,less than global average
2012-03-17,0.1,0.0,0.0,3.8,fogheavy,68.5,more than global average
2012-04-05,0.17,0.0,0.0,7.61,fogheavy,55.0,less than global average
2012-05-25,0.0,0.0,0.0,3.58,fogheavy,75.0,more than global average
2010-10-21,0.0,0.0,0.0,6.49,fogheavy,63.5,less than global average
2012-07-31,0.0,0.0,0.0,2.01,fogheavy,79.5,more than global average
2010-11-25,0.0,0.0,0.0,4.03,fogheavy,51.0,less than global average
2012-08-31,0.0,0.0,0.0,6.49,fogheavy,81.5,more than global average
